cod_ibge,ano_referencia,populacao_estimada,pib_per_capita
3146206,2017,6110,7567.92
3146255,2017,6338,7938.31
3146305,2017,20177,8372.75
3146404,2017,4650,12850.75
3146503,2017,8391,37086.16
3146552,2017,6184,7025.39
3146602,2017,1577,14055.17
3146701,2017,6753,10209.39
3146750,2017,6161,7647.46
3146909,2017,15516,16126.64
3147006,2017,92386,37987.40
3147105,2017,92739,29606.39
3147204,2017,21583,22314.65
3147303,2017,20983,27556.45
3147402,2017,24427,23147.26
3147501,2017,1732,11443.42
3147600,2017,16470,22844.02
3147709,2017,8324,22557.54
3147808,2017,2104,15278.04
3147907,2017,114458,20859.67
3147956,2017,5976,7449.30
3148004,2017,150893,29019.96
3148103,2017,89983,30426.01
3148202,2017,5680,13091.73
3148301,2017,9698,9823.98
3148400,2017,4982,8824.57
3148509,2017,8709,7982.89
3148608,2017,17871,10025.96
3148707,2017,24748,11032.89
3148756,2017,7117,8758.33
3148806,2017,3270,14890.52
3148905,2017,4034,19679.72
3149002,2017,2452,14256.93
3149101,2017,11570,11218.06
3149150,2017,11396,7418.22
3149200,2017,3672,29010.89
3149309,2017,63837,22518.45
3149408,2017,1843,11599.02
3149507,2017,3347,12812.97
3149606,2017,4395,13735.15
3149705,2017,10846,19733.82
3149804,2017,15925,37699.15
3149903,2017,21444,22310.81
3149952,2017,7060,10284.70
3150000,2017,4311,8961.03
3150109,2017,2850,16321.40
3150158,2017,8247,10765.01
3150208,2017,4213,11866.60
3150307,2017,4684,15750.64
3150406,2017,4981,12476.01
3150505,2017,8720,20376.38
3150539,2017,4873,7943.98
3150570,2017,7585,7482.79
3150604,2017,6566,16031.37
3150703,2017,5790,53328.50
3150802,2017,17918,8918.69
3150901,2017,5514,9718.35
3151008,2017,8597,11853.79
3151107,2017,10876,54151.99
3151206,2017,56706,32400.22
3151305,2017,11080,14807.67
3151404,2017,27706,18404.71
3151503,2017,34525,25100.36
3151602,2017,11796,41388.44
3151701,2017,16903,15334.14
3151800,2017,166085,38334.74
3151909,2017,8841,11529.46
3152006,2017,31612,23149.53
3152105,2017,60361,27332.93
3152131,2017,4259,8977.22
3152170,2017,12138,6716.26
3152204,2017,38741,8664.33
3152303,2017,11245,8053.00
3152402,2017,16641,8268.85
3152501,2017,147137,50230.81
3152600,2017,6185,35698.14
3152709,2017,9021,16859.55
3152808,2017,27796,33410.63
3152907,2017,8890,15520.92
3153004,2017,3569,26381.34
3153103,2017,5562,8440.31
3153202,2017,3827,11105.04
3153301,2017,3061,9035.94
3153400,2017,19599,23097.71
3153509,2017,8522,14108.43
3153608,2017,10577,13668.24
3153707,2017,3557,14233.06
3153806,2017,1958,14887.13
3153905,2017,16390,18189.69
3154002,2017,24368,12035.05
3154101,2017,10697,9201.74
3154150,2017,7117,13011.10
3154200,2017,11569,13387.59
3154309,2017,17715,12526.84
3154408,2017,4861,35320.72
3154457,2017,8290,10938.60
3154507,2017,9672,21287.63
3154606,2017,328871,11726.77
3154705,2017,4058,21126.91
3154804,2017,10123,13005.53
3154903,2017,14130,13231.42
3155009,2017,2623,13716.74
3155108,2017,5302,7516.97
3155207,2017,5825,8010.13
3155306,2017,5774,14028.40
3155405,2017,9084,12221.71
3155504,2017,12462,40045.90
3155603,2017,31016,8382.19
3155702,2017,14624,34953.98
3155801,2017,18061,16640.00
3155900,2017,5544,9942.64
3156007,2017,13453,8383.26
3156106,2017,4834,14298.30
3156205,2017,2293,11264.72
3156304,2017,7857,52162.78
3156403,2017,3644,37327.39
3156452,2017,4580,10426.42
3156502,2017,6789,8330.83
3156601,2017,10377,8223.67
3156700,2017,135968,18569.80
3156809,2017,15936,11434.68
3156908,2017,25998,58906.11
3157005,2017,41678,13287.27
3157104,2017,7127,13702.82
3157203,2017,30690,24968.75
3157252,2017,8180,9699.88
3157278,2017,3096,12513.89
3157302,2017,4590,12202.40
3157336,2017,8547,10350.42
3157377,2017,4337,8659.44
3157401,2017,4960,9823.59
3157500,2017,4587,8712.88
3157609,2017,3985,9503.89
3157658,2017,6410,6931.20
3157708,2017,13380,47849.33
3157807,2017,218897,17291.46
3157906,2017,16173,16815.56
3158003,2017,11007,15030.25
3158102,2017,5381,7454.56
3158201,2017,14896,8954.55
3158300,2017,7322,18608.58
3158409,2017,3876,10003.35
3158508,2017,7965,10461.90
3158607,2017,4032,9753.22
3158706,2017,2436,11760.67
3158805,2017,4861,15637.32
3158904,2017,8853,12404.95
3158953,2017,32828,14935.51
3159001,2017,4301,14242.04
3159100,2017,3887,8412.66
3159209,2017,9198,15925.09
3159308,2017,5043,10933.57
3159357,2017,7149,10861.94
3159407,2017,3566,15925.13
3159506,2017,5699,22111.42
3159605,2017,42324,36815.35
3159704,2017,3386,16498.23
3159803,2017,19646,36718.57
3159902,2017,18553,13459.55
3160009,2017,3668,12158.67
3160108,2017,4071,17405.06
3160207,2017,4040,8574.50
3160306,2017,11977,7441.68
3160405,2017,28115,18817.14
3160454,2017,7339,6632.78
3160504,2017,1813,12245.45
3160603,2017,3218,10458.05
3160702,2017,47561,19051.81
3160801,2017,5159,11799.19
3160900,2017,3747,13672.27
3160959,2017,5697,11696.33
3161007,2017,17787,13560.69
3161056,2017,3458,10390.11
3161106,2017,56805,8714.25
3161205,2017,6673,14420.50
3161304,2017,6224,23209.83
3161403,2017,5085,10495.97
3161502,2017,11905,17191.01
3161601,2017,4214,8567.87
3161650,2017,3920,9447.70
3161700,2017,6898,30601.19
3161809,2017,11985,19414.35
3161908,2017,10773,290130.98
3162005,2017,25517,23989.11
3162104,2017,35016,21636.37
3162203,2017,7431,18972.01
3162252,2017,4942,8543.30
3162302,2017,2811,15014.94
3162401,2017,25856,7579.71
3162450,2017,12862,6087.00
3162500,2017,90263,22528.28
3162559,2017,11367,13066.42
3162575,2017,5759,9401.46
3162609,2017,7819,10190.43
3162658,2017,4396,7728.39
3162708,2017,23729,8435.29
3162807,2017,16083,10511.35
3162906,2017,26538,15592.89
3162922,2017,30160,19987.10
3162948,2017,7374,92902.90
3162955,2017,22910,21427.15
3163003,2017,4303,8927.49
3163102,2017,4834,17214.73
3163201,2017,4228,10113.06
3163300,2017,3946,9289.15
3163409,2017,5633,9599.50
3163508,2017,6650,9758.95
3163607,2017,2787,11279.15
3163706,2017,45457,21494.05
3163805,2017,7045,10982.68
3163904,2017,4911,19966.40
3164001,2017,8181,13457.28
3164100,2017,5494,10545.69
3164209,2017,11892,11982.59
3164308,2017,7092,27354.20
3164407,2017,5438,62489.70
3164431,2017,3006,15353.29
3164472,2017,6419,10618.79
3164506,2017,10511,6959.76
3164605,2017,6589,45806.19
3164704,2017,70533,27473.68
3164803,2017,1582,11862.83
3164902,2017,2249,12077.37
3165008,2017,11073,14582.41
3165107,2017,7222,19161.04
3165206,2017,7106,12605.83
3165305,2017,7672,21246.35
3165404,2017,6850,14188.03
3165503,2017,6198,9503.23
3165537,2017,31037,28842.48
3165552,2017,12060,7192.79
3165560,2017,2776,10777.02
3165578,2017,5439,10288.29
3165602,2017,2049,13079.06
3165701,2017,7792,9264.76
3165800,2017,1672,13561.00
3165909,2017,4410,20880.73
3166006,2017,5892,11588.42
3166105,2017,3602,10407.27
3166204,2017,10622,7461.31
3166303,2017,7434,9538.07
3166402,2017,1874,17652.08
3166501,2017,4372,7279.28
3166600,2017,812,23497.54
3166709,2017,8809,9494.15
3166808,2017,11491,30024.45
3166907,2017,7812,15952.25
3166956,2017,4769,7317.68
3167004,2017,2023,13737.02
3167103,2017,21435,10477.49
3167202,2017,236228,34989.36
3167301,2017,2292,11794.50
3167400,2017,6314,19175.48
3167509,2017,2651,27420.22
3167608,2017,19633,9696.23
3167707,2017,5791,8751.51
3167806,2017,6131,9459.96
3167905,2017,3963,12487.00
3168002,2017,33824,12999.85
3168051,2017,3196,11442.43
3168101,2017,4650,146531.61
3168200,2017,1921,17461.74
3168309,2017,4075,11591.90
3168408,2017,14667,9383.10
3168507,2017,11836,11065.90
3168606,2017,141934,16670.68
3168705,2017,88931,32363.18
3168804,2017,7807,19824.26
3168903,2017,6795,28049.45
3169000,2017,16766,16784.86
3169059,2017,4147,12003.86
3169109,2017,6232,14244.38
3169208,2017,8772,10383.61
3169307,2017,78999,28050.87
3169356,2017,31687,52652.35
3169406,2017,57097,21974.66
3169505,2017,6739,8062.32
3169604,2017,25538,26976.82
3169703,2017,19762,15651.35
3169802,2017,5025,22509.05
3169901,2017,113300,25260.43
3170008,2017,12531,7445.61
3170057,2017,12622,9718.90
3170107,2017,328272,40067.38
3170206,2017,676613,50562.60
3170305,2017,2709,11313.40
3170404,2017,83980,31828.36
3170438,2017,4452,29530.32
3170479,2017,3338,15065.61
3170503,2017,10589,16666.64
3170529,2017,16095,8041.19
3170578,2017,6632,8722.26
3170602,2017,2209,18997.74
3170651,2017,5032,8897.06
3170701,2017,134364,40505.60
3170750,2017,6947,26121.49
3170800,2017,39128,17345.53
3170909,2017,19723,7637.23
3171006,2017,20784,31022.13
3171030,2017,9220,9183.62
3171071,2017,5798,14915.83
3171105,2017,3911,32711.84
3171154,2017,4905,9158.21
3171204,2017,122365,21203.38
3171303,2017,78381,19873.63
3171402,2017,3741,10073.24
3171501,2017,3342,9629.26
3171600,2017,14043,7963.33
3171709,2017,8870,11981.51
3171808,2017,10793,12967.57
3171907,2017,5613,8943.17
3172004,2017,41932,26971.31
3172103,2017,5315,11865.66
3172202,2017,2615,9958.32
3200102,2017,32361,13601.31
3200136,2017,10085,19007.83
3200169,2017,11893,11551.50
3200201,2017,32146,15070.77
3200300,2017,15082,22548.20
3200359,2017,8022,11487.04
3200409,2017,28546,28192.85
3200508,2017,7932,12053.33
3200607,2017,98393,52871.71
3200706,2017,11804,22396.65
3200805,2017,31794,19399.32
3200904,2017,45283,17307.29
3201001,2017,15460,16552.39
3201100,2017,10254,13943.53
3201159,2017,12838,16323.88
3201209,2017,211649,22478.20
3201308,2017,387368,20659.68
3201407,2017,38304,22550.75
3201506,2017,124525,26766.38
3201605,2017,31574,13445.46
3201704,2017,12944,15314.51
3201803,2017,4612,14580.23
3201902,2017,34757,20319.79
3202009,2017,6949,18320.91
3202108,2017,24217,12543.34
3202207,2017,20757,20325.29
3202256,2017,12600,14211.90
3202306,2017,31201,16841.03
3202405,2017,123166,17545.95
3202454,2017,25882,12296.31
3202504,2017,12581,19286.15
3202553,2017,9373,15617.20
3202603,2017,14016,23687.43
3202652,2017,13380,14469.51
3202702,2017,14815,16979.75
3202801,2017,34628,90405.08
3202900,2017,11231,18793.79
3203007,2017,29896,13771.74
3203056,2017,29642,15531.10
3203106,2017,12036,11731.14
3203130,2017,17168,20515.90
3203163,2017,11457,11742.08
3203205,2017,169048,32425.35
3203304,2017,15419,10842.08
3203320,2017,38670,41683.76
3203346,2017,16545,25187.37
3203353,2017,12602,20270.67
3203403,2017,27388,16940.01
3203502,2017,19391,17698.62
3203601,2017,5861,12317.35
3203700,2017,18745,14791.46
3203809,2017,15806,12347.40
3203908,2017,50991,18250.16
3204005,2017,23697,10034.01
3204054,2017,26537,10830.27
3204104,2017,27130,17107.00
3204203,2017,21336,22148.11
3204252,2017,7901,10284.77
3204302,2017,11742,292789.47
3204351,2017,19457,19549.52
3204401,2017,12095,14785.04
3204500,2017,12889,15339.05
3204559,2017,39928,34266.35
3204609,2017,24025,19415.48
3204658,2017,8818,26064.53
3204708,2017,37375,15228.95
3204807,2017,11036,14880.12
3204906,2017,128449,16441.49
3204955,2017,12579,17310.68
3205002,2017,502618,36996.76
3205010,2017,29038,19309.35
3205036,2017,21584,17476.60
3205069,2017,24575,23540.26
3205101,2017,76776,27899.85
3205150,2017,9459,14479.97
3205176,2017,14697,17496.90
3205200,2017,486388,22532.45
3205309,2017,363140,55769.35
3300100,2017,194619,51928.61
3300159,2017,11292,15205.19
3300209,2017,126742,19844.43
3300225,2017,12143,26824.18
3300233,2017,32260,53115.28
3300258,2017,29304,24719.77
3300308,2017,97460,20673.95
3300407,2017,179451,27220.99
3300456,2017,495783,16517.41
3300506,2017,26566,24632.50
3300605,2017,36068,20186.68
3300704,2017,216030,39812.16
3300803,2017,57048,16934.07
3300902,2017,15124,21000.60
3300936,2017,15568,23657.44
3300951,2017,8336,43351.13
3301009,2017,490288,43057.33
3301108,2017,19697,34603.75
3301157,2017,12519,25562.74
3301207,2017,18264,22830.71
3301306,2017,41999,32647.47
3301405,2017,22461,14319.98
3301504,2017,21250,21816.33
3301603,2017,11169,17403.89
3301702,2017,890997,45908.97
3301801,2017,13576,18287.27
3301850,2017,57921,15902.78
3301876,2017,26936,17160.60
3301900,2017,232394,18015.55
3302007,2017,122369,61852.31
3302056,2017,14723,22246.01
3302106,2017,22694,22175.20
3302205,2017,99997,27060.41
3302254,2017,30703,142118.13
3302270,2017,101237,15959.15
3302304,2017,7217,18558.27
3302403,2017,244139,62990.43
3302452,2017,5434,29612.62
3302502,2017,237420,16244.14
3302601,2017,42415,84911.21
3302700,2017,153008,74873.54
3302809,2017,18123,16525.91
3302858,2017,171280,13506.54
3302908,2017,24871,26297.33
3303005,2017,26551,18459.30
3303104,2017,14960,16460.96
3303203,2017,158329,16700.86
3303302,2017,499028,55086.24
3303401,2017,185381,27055.46
3303500,2017,798647,21081.80
3303609,2017,50447,17704.13
3303708,2017,42922,21696.71
3303807,2017,41454,38398.10
3303856,2017,26991,19818.01
3303906,2017,298235,42979.33
3303955,2017,24282,16853.92
3304003,2017,28222,65847.92
3304102,2017,18248,18308.97
3304110,2017,18829,151836.10
3304128,2017,13785,18533.48
3304144,2017,145386,25483.78
3304151,2017,23535,61425.11
3304201,2017,126923,60947.05
3304300,2017,58272,27472.65
3304409,2017,17988,19958.92
3304508,2017,8984,27141.36
3304524,2017,141117,39701.73
3304557,2017,6520266,51788.57
3304607,2017,10172,17055.05
3304706,2017,41312,25411.02
3304755,2017,41191,22815.59
3304805,2017,37689,17773.41
3304904,2017,1049826,16411.19
3305000,2017,35174,133432.08
3305109,2017,460461,19971.42
3305133,2017,6953,22984.61
3305158,2017,21114,21408.31
3305208,2017,99906,21612.23
3305307,2017,9094,19918.41
3305406,2017,17765,40010.70
3305505,2017,85175,24578.08
3305554,2017,84416,49902.66
3305604,2017,21253,21114.57
3305703,2017,15191,23815.55
3305752,2017,32970,15630.33
3305802,2017,176060,28912.72
3305901,2017,10352,17408.62
3306008,2017,79402,46807.75
3306107,2017,74237,29635.79
3306156,2017,10597,17277.06
3306206,2017,35768,25676.19
3306305,2017,265201,42651.11
3500105,2017,35139,29620.19
3500204,2017,3609,27962.04
3500303,2017,35508,26911.63
3500402,2017,8104,19076.01
3500501,2017,18509,25703.44
3500550,2017,6009,25043.43
3500600,2017,3268,40639.23
3500709,2017,36880,55505.72
3500758,2017,5754,17874.52
3500808,2017,4135,19555.02
3500907,2017,4109,51648.33
3501004,2017,16219,32367.10
3501103,2017,4154,26774.19
3501152,2017,18324,101476.21
3501202,2017,3795,27845.85
3501301,2017,24813,21067.75
3501400,2017,5119,9938.66
3501509,2017,3196,20167.40
3501608,2017,233868,46967.53
3501707,2017,39189,25038.30
3501806,2017,5967,17463.05
3501905,2017,71193,59073.91
3502002,2017,4845,33109.60
3502101,2017,57350,34459.42
3502200,2017,24634,40083.87
3502309,2017,6484,24086.37
3502408,2017,4053,20979.77
3502507,2017,36279,28878.75
3502606,2017,4329,31036.50
3502705,2017,24945,26110.44
3502754,2017,21038,135115.70
3502804,2017,194874,35755.61
3502903,2017,32495,20166.52
3503000,2017,5552,27053.67
3503109,2017,6368,19387.09
3503158,2017,2509,11895.58
3503208,2017,230770,40255.26
3503307,2017,131282,40995.70
3503356,2017,1856,25977.91
3503406,2017,8452,25199.83
3503505,2017,3879,11244.39
3503604,2017,11107,12317.37
3503703,2017,9451,81477.52
3503802,2017,51986,21157.85
3503901,2017,86430,62660.90
3503950,2017,1842,18143.87
3504008,2017,102924,32290.03
3504107,2017,139683,46293.88
3504206,2017,15085,19555.39
3504305,2017,5337,49850.48
3504404,2017,13112,29142.77
3504503,2017,89479,29498.27
3504602,2017,16843,20198.06
3504701,2017,5188,10689.28
3504800,2017,8908,24355.75
3504909,2017,10867,18578.63
3505005,2017,3406,12819.14
3505104,2017,7251,12250.31
3505203,2017,34602,32677.24
3505302,2017,36331,35932.34
3505351,2017,5653,14556.34
3505401,2017,7781,11105.13
3505500,2017,120638,38795.70
3505609,2017,31921,14659.97
3505708,2017,267534,178451.52
3505807,2017,21073,50570.07
3505906,2017,61480,24944.53
3506003,2017,371690,37315.45
3506102,2017,77761,41416.43
3506201,2017,2925,63633.50
3506300,2017,11180,20480.50
3506359,2017,59297,27066.92
3506409,2017,7837,23321.17
3506508,2017,120692,26403.32
3506607,2017,31793,22264.87
3506706,2017,14727,25027.91
3506805,2017,12040,18710.38
3506904,2017,11236,15046.01
3507001,2017,57910,46263.46
3507100,2017,24023,34448.57
3507159,2017,3888,13829.48
3507209,2017,839,97139.45
3507308,2017,4717,78896.12
3507407,2017,15791,25703.38
3507456,2017,2577,24147.07
3507506,2017,142546,30028.57
3507605,2017,164163,34336.07
3507704,2017,5557,16933.96
3507753,2017,2812,61128.73
3507803,2017,24092,26939.11
3507902,2017,23858,32182.71
3508009,2017,19737,18661.85
3508108,2017,16841,36879.82
3508207,2017,4408,42214.61
3508306,2017,4352,19115.58
3508405,2017,47877,93918.65
3508504,2017,92587,45195.30
3508603,2017,32773,18064.29
3508702,2017,19025,18071.70
3508801,2017,17645,27153.81
3508900,2017,4211,14191.40
3509007,2017,98223,33788.59
3509106,2017,5695,13687.27
3509205,2017,73921,200311.36
3509254,2017,28870,50735.40
3509304,2017,10444,14666.89
3509403,2017,25655,22740.09
3509452,2017,5963,18428.98
3509502,2017,1182429,49448.67
3509601,2017,82520,22426.08
3509700,2017,51454,23243.15
3509809,2017,4900,25912.86
3509908,2017,12609,20581.65
3509957,2017,4975,26120.20
3510005,2017,31263,32183.19
3510104,2017,2792,41244.27
3510153,2017,5025,34202.99
3510203,2017,47463,17687.29
3510302,2017,20005,14137.92
3510401,2017,54298,35315.00
3510500,2017,116786,25093.24
3510609,2017,396587,13910.96
3510708,2017,12328,21051.02
3510807,2017,30144,27168.86
3510906,2017,2591,54175.99
3511003,2017,20362,54108.14
3511102,2017,120691,32719.36
3511201,2017,7700,15364.55
3511300,2017,8971,36426.37
3511409,2017,19495,38369.58
3511508,2017,46733,38101.62
3511607,2017,17587,23715.36
3511706,2017,16772,21394.11
3511904,2017,8254,32137.51
3512001,2017,18376,51880.12
3512100,2017,6225,60848.03
3512209,2017,27554,23756.37
3512308,2017,17638,18778.89
3512407,2017,23793,110418.99
3512506,2017,5885,27825.15
3512605,2017,4840,16726.65
3512704,2017,4054,50890.97
3512803,2017,69086,22376.23
3512902,2017,7374,36444.94
3513009,2017,237750,49020.02
3513108,2017,34651,30032.35
3513207,2017,8424,23649.22
3513306,2017,2161,42858.40
3513405,2017,81724,25886.62
3513504,2017,128748,90717.64
3513603,2017,21929,11160.88
3513702,2017,33346,48631.71
3513801,2017,417869,32821.79
3513850,2017,1785,36662.75
3513900,2017,11384,26283.20
3514007,2017,8744,13810.04
3514106,2017,26891,25814.99
3514205,2017,2136,21102.53
3514304,2017,8909,69827.03
3514403,2017,46324,25354.33
3514502,2017,12549,20155.47
3514601,2017,9468,25532.32
3514700,2017,6247,21080.20
3514809,2017,15436,23459.83
3514908,2017,17393,39047.15
3514924,2017,3537,19385.35
3514957,2017,2476,22222.54
3515004,2017,267054,44079.79
3515103,2017,68270,15024.43
3515129,2017,3197,19564.28
3515152,2017,19497,30360.47
3515186,2017,44170,30089.31
3515194,2017,4713,15640.14
3515202,2017,8466,102566.74
3515301,2017,2769,23453.23
3515350,2017,9559,11812.11
3515400,2017,16028,23770.34
3515509,2017,68670,27853.12
3515608,2017,5782,34650.81
3515657,2017,1691,28591.37
3515707,2017,188868,15665.18
3515806,2017,1571,25108.85
3515905,2017,2982,20277.33
3516002,2017,14282,13732.60
3516101,2017,2758,43063.09
3516200,2017,347237,26922.57
3516309,2017,171602,8523.11
3516408,2017,149502,19565.93
3516507,2017,2791,25267.65
3516606,2017,6776,20448.64
3516705,2017,44582,24664.78
3516804,2017,4683,14819.13
3516853,2017,4739,179194.34
3516903,2017,10951,23788.42
3517000,2017,11362,17165.38
3517109,2017,4800,20122.50
3517208,2017,11869,16052.24
3517307,2017,5737,12927.49
3517406,2017,40287,81228.86
3517505,2017,20637,26945.92
3517604,2017,17640,17959.52
3517703,2017,21081,20439.64
3517802,2017,8466,27181.43
3517901,2017,10964,35356.62
3518008,2017,2017,17301.93
3518107,2017,6672,25659.62
3518206,2017,32654,33895.11
3518305,2017,28978,48405.55
3518404,2017,120417,42102.59
3518503,2017,17551,13634.04
3518602,2017,39216,22060.43
3518701,2017,315563,26646.69
3518800,2017,1349113,41236.53
3518859,2017,7546,28985.42
3518909,2017,5179,12497.20
3519006,2017,9397,37145.90
3519055,2017,14012,66963.39
3519071,2017,222186,55860.04
3519105,2017,11343,46408.97
3519204,2017,6434,32034.82
3519253,2017,8484,16408.42
3519303,2017,34226,27144.04
3519402,2017,12096,20631.78
3519501,2017,7540,24305.04
3519600,2017,58715,25529.10
3519709,2017,77566,21056.21
3519808,2017,8112,22398.30
3519907,2017,8103,30421.08
3520004,2017,24596,12163.12
3520103,2017,30073,36178.30
3520202,2017,9443,22605.53
3520301,2017,30644,26430.33
3520400,2017,33354,184894.74
3520426,2017,10656,65086.24
3520442,2017,26540,23636.28
3520509,2017,239602,58533.89
3520608,2017,4931,12515.72
3520707,2017,3951,23858.26
3520806,2017,3933,35689.55
3520905,2017,14766,25990.38
3521002,2017,34913,16901.27
3521101,2017,7177,114458.13
3521150,2017,5178,21252.22
3521200,2017,4299,12044.43
3521309,2017,15932,25078.27
3521408,2017,23264,80044.53
3521507,2017,7878,18710.21
3521606,2017,8248,10461.20
3521705,2017,17879,30067.23
3521804,2017,26526,21893.92
3521903,2017,15246,85448.97
3522000,2017,3703,29644.61
3522109,2017,98629,18751.80
3522158,2017,3341,11923.08
3522208,2017,170927,18925.51
3522307,2017,160070,27051.73
3522406,2017,93570,25447.42
3522505,2017,229502,49035.42
3522604,2017,73844,46903.49
3522653,2017,4186,9367.18
3522703,2017,42747,31900.65
3522802,2017,15165,20010.68
3522901,2017,13618,47795.42
3523008,2017,4802,21961.89
3523107,2017,360657,19391.33
3523206,2017,50379,17561.46
3523305,2017,17062,15778.46
3523404,2017,116503,47266.78
3523503,2017,20158,16179.53
3523602,2017,17589,21848.43
3523701,2017,6405,12508.98
3523800,2017,7853,15766.33
3523909,2017,170157,43423.38
3524006,2017,57031,103689.84
3524105,2017,41414,37618.17
3524204,2017,6917,21003.61
3524303,2017,76563,35833.20
3524402,2017,229851,49026.44
3524501,2017,6728,56831.90
3524600,2017,17900,33496.59
3524709,2017,54204,208152.96
3524808,2017,49110,27968.58
3524907,2017,6305,34442.51
3525003,2017,121492,33650.79
3525102,2017,42904,25867.47
3525201,2017,28540,78938.96
3525300,2017,146338,31317.14
3525409,2017,3202,25595.88
3525508,2017,12947,15703.72
3525607,2017,4468,41094.00
3525706,2017,36198,38140.95
3525805,2017,4733,10900.49
3525854,2017,3237,33441.77
3525904,2017,409497,100329.05
3526001,2017,20353,28805.53
3526100,2017,19192,18726.24
3526209,2017,31027,15663.26
3526308,2017,4943,11388.02
3526407,2017,27890,35525.42
3526506,2017,11156,13234.94
3526605,2017,7150,14061.82
3526704,2017,101184,29314.58
3526803,2017,67185,38544.90
3526902,2017,300911,40231.87
3527009,2017,7695,22535.93
3527108,2017,77021,43282.09
3527207,2017,87980,29495.71
3527256,2017,2270,17228.19
3527306,2017,45922,288089.15
3527405,2017,21461,19794.18
3527504,2017,2381,21124.32
3527603,2017,14021,99812.92
3527702,2017,5633,12427.66
3527801,2017,4573,15963.26
3527900,2017,2705,34804.44
3528007,2017,17111,34961.14
3528106,2017,8086,19398.71
3528205,2017,3736,20456.64
3528304,2017,3185,33264.05
3528403,2017,46567,36605.82
3528502,2017,95601,18565.99
3528601,2017,9714,21081.74
3528700,2017,5611,21619.50
3528809,2017,13981,30469.92
3528858,2017,2949,55584.94
3528908,2017,4087,14976.02
3529005,2017,235234,32907.96
3529104,2017,2140,16527.57
3529203,2017,26123,19332.81
3529302,2017,82307,49125.77
3529401,2017,462005,35747.88
3529500,2017,5302,50014.90
3529609,2017,3892,66631.81
3529658,2017,1926,29942.37
3529708,2017,21973,51043.51
3529807,2017,12812,14277.55
3529906,2017,20288,21134.46
3530003,2017,3045,22154.68
3530102,2017,29315,20729.29
3530201,2017,18130,21423.28
3530300,2017,58760,29578.68
3530409,2017,4758,24355.61
3530508,2017,68994,31978.59
3530607,2017,433901,33905.39
3530706,2017,149396,37501.10
3530805,2017,92365,47808.40
3530904,2017,3470,26702.02
3531001,2017,2249,35166.30
3531100,2017,54257,18675.32
3531209,2017,7871,21017.66
3531308,2017,49979,35724.64
3531407,2017,24393,31088.80
3531506,2017,19234,30394.35
3531605,2017,4190,24761.34
3531704,2017,4549,13839.53
3531803,2017,57240,51920.55
3531902,2017,32220,43984.98
3532009,2017,13232,33793.30
3532058,2017,4676,18336.61
3532108,2017,4453,13263.19
3532157,2017,3049,35564.78
3532207,2017,4746,45791.19
3532306,2017,6754,10501.92
3532405,2017,18121,19307.65
3532504,2017,8999,24349.71
3532603,2017,11398,28637.66
3532702,2017,4994,21027.83
3532801,2017,6733,28837.37
3532827,2017,9504,24828.18
3532843,2017,1978,18689.59
3532868,2017,1239,32183.21
3532900,2017,10755,30532.59
3533007,2017,21071,21780.03
3533106,2017,2304,12905.82
3533205,2017,3745,39096.13
3533254,2017,5527,11102.95
3533304,2017,3953,11514.55
3533403,2017,58227,54377.97
3533502,2017,40225,32779.34
3533601,2017,7341,78528.27
3533700,2017,4308,31358.64
3533809,2017,2583,34259.78
3533908,2017,54037,36848.07
3534005,2017,4286,36586.09
3534104,2017,6473,15449.71
3534203,2017,6731,73420.00
3534302,2017,43306,41194.59
3534401,2017,697886,111661.57
3534500,2017,2616,33056.57
3534609,2017,32709,27622.15
3534708,2017,111813,26893.57
3534757,2017,9897,47297.97
3534807,2017,8440,13540.76
3534906,2017,14086,14128.00
3535002,2017,12542,30537.39
3535101,2017,12730,9645.56
3535200,2017,9496,17832.67
3535309,2017,22196,31447.51
3535408,2017,15619,16978.42
3535507,2017,45255,27296.61
3535606,2017,18206,15115.46
3535705,2017,6369,39840.32
3535804,2017,19730,30109.63
3535903,2017,4051,24421.38
3536000,2017,11073,32901.74
3536109,2017,6259,47049.85
3536208,2017,19537,26291.91
3536257,2017,2150,23035.35
3536307,2017,14351,68079.51
3536406,2017,7147,21174.06
3536505,2017,102499,346739.34
3536570,2017,1841,19989.68
3536604,2017,8953,29331.73
3536703,2017,45708,42295.59
3536802,2017,6078,13197.93
3536901,2017,2547,25216.73
3537008,2017,16645,58616.52
3537107,2017,46598,25744.43
3537156,2017,3087,38114.35
3537206,2017,11136,13718.84
3537305,2017,62738,26063.74
3537404,2017,25790,28580.19
3537503,2017,8410,25444.35
3537602,2017,66572,19993.93
3537701,2017,5846,16736.06
3537800,2017,55092,22195.33
3537909,2017,28718,22422.38
3538006,2017,164000,42584.32
3538105,2017,16656,20944.58
3538204,2017,14763,17025.54
3538303,2017,3693,15177.63
3538501,2017,13976,11070.76
3538600,2017,26991,17613.87
3538709,2017,397322,59698.63
3538808,2017,29790,23465.19
3538907,2017,24973,17896.49
3539004,2017,11323,27216.46
3539103,2017,18174,22081.55
3539202,2017,27021,35121.50
3539301,2017,75474,34751.40
3539400,2017,13335,16709.19
3539509,2017,38889,25746.61
3539608,2017,5067,47624.04
3539707,2017,3488,25706.71
3539806,2017,115488,36016.37
3539905,2017,5935,25472.11
3540002,2017,21674,54076.17
